32,0.61199999999999999,0,0,0,0,0,0,0,0
33,0.61199999999999999,0.16646511627906979,-0.046511627906976744,0.44553488372093025,0.75968992248062017,178.5,185.5,187.5,211.5
34,0.61199999999999999,0.057937984496124043,0.35658914728682167,0.55406201550387602,0.75968992248062017,177.5,6.5,193.5,19.5
35,0.61199999999999999,0.026930232558139516,0.046511627906976744,0.58506976744186046,0.66666666666666663,193.5,46.5,211.5,66.5
36,0.61199999999999999,0.057937984496124029,-0.015503875968992248,0.55406201550387602,0.72868217054263562,154.5,42.5,170.5,66.5
37,0.61199999999999999,-0.0040775193798449332,-0.046511627906976744,0.61607751937984501,0.75968992248062017,188.5,185.5,208.5,211.5
38,0.61199999999999999,0.0064224806201550319,-0.046511627906976744,0.62657751937984496,0.75968992248062017,0.5,148.5,20.5,174.5
39,0.61199999999999999,0.16596511627906979,0.35658914728682167,0.44503488372093025,0.75968992248062017,197.5,153.5,206.5,166.5
40,0.61199999999999999,0.11793798449612401,-0.20155038759689922,0.61406201550387596,0.91472868217054271,0.5,175.5,16.5,211.5
41,0.61199999999999999,-0.002062015503875976,-0.20155038759689922,0.49406201550387596,0.91472868217054271,17.5,175.5,33.5,211.5
42,0.61199999999999999,0.026930232558139516,0.046511627906976744,0.58506976744186046,0.63565891472868219,137.5,20.5,155.5,39.5
43,0.61199999999999999,0.057937984496124049,0.10852713178294573,0.55406201550387602,0.60465116279069764,160.5,3.5,176.5,19.5
44,0.61199999999999999,0.16646511627906979,-0.17054263565891473,0.44553488372093025,0.23255813953488372,196.5,80.5,205.5,93.5
45,0.61199999999999999,0.10444961240310077,0.17054263565891473,0.50755038759689919,0.38759689922480617,197.5,167.5,210.5,174.5
46,0.61199999999999999,0.16646511627906979,-0.046511627906976744,0.44553488372093025,0.23255813953488372,196.5,70.5,205.5,79.5
47,0.61199999999999999,0.057937984496124029,-0.17054263565891473,0.55406201550387602,0.88372093023255827,91.5,177.5,107.5,211.5
48,0.61199999999999999,0.011426356589147318,-0.046511627906976744,0.60057364341085273,0.75968992248062017,21.5,148.5,40.5,174.5
49,0.61199999999999999,0.017426356589147318,-0.046511627906976744,0.60657364341085274,0.75968992248062017,41.5,148.5,60.5,174.5
50,0.61199999999999999,0.01642635658914731,-0.046511627906976744,0.60557364341085274,0.75968992248062017,61.5,148.5,80.5,174.5
51,0.61199999999999999,0.012426356589147307,-0.046511627906976744,0.60157364341085273,0.75968992248062017,81.5,148.5,100.5,174.5
52,0.61199999999999999,0.00092248062015503154,-0.046511627906976744,0.62107751937984501,0.75968992248062017,137.5,148.5,157.5,174.5
53,0.61199999999999999,0.0079224806201550202,-0.046511627906976744,0.62807751937984491,0.75968992248062017,158.5,148.5,178.5,174.5
54,0.61199999999999999,0.011426356589147308,-0.046511627906976744,0.60057364341085273,0.75968992248062017,38.5,121.5,57.5,147.5
55,0.61199999999999999,0.02693023255813955,-0.046511627906976744,0.58506976744186046,0.75968992248062017,78.5,121.5,96.5,147.5
56,0.61199999999999999,0.011426356589147315,-0.046511627906976744,0.60057364341085273,0.75968992248062017,97.5,121.5,116.5,147.5
57,0.61199999999999999,0.011426356589147308,-0.046511627906976744,0.60057364341085273,0.75968992248062017,117.5,121.5,136.5,147.5
58,0.61199999999999999,0.16646511627906979,-0.046511627906976744,0.44553488372093025,0.54263565891472865,0.5,0.5,9.5,19.5
59,0.61199999999999999,0.16646511627906979,-0.17054263565891473,0.44553488372093025,0.54263565891472865,198.5,124.5,207.5,147.5
60,0.61199999999999999,0.057937984496124049,0.077519379844961239,0.55406201550387602,0.60465116279069764,126.5,2.5,142.5,19.5
61,0.61199999999999999,0.057937984496124049,0.17054263565891473,0.55406201550387602,0.54263565891472865,194.5,7.5,210.5,19.5
62,0.61199999999999999,0.057937984496124049,0.077519379844961239,0.55406201550387602,0.60465116279069764,143.5,2.5,159.5,19.5
63,0.61199999999999999,0.02993023255813955,-0.046511627906976744,0.58806976744186046,0.75968992248062017,137.5,121.5,155.5,147.5
64,0.61199999999999999,-0.024581395348837184,-0.046511627906976744,0.62658139534883717,0.66666666666666663,171.5,43.5,192.5,66.5
65,0.61199999999999999,-0.019581395348837197,-0.046511627906976744,0.63158139534883717,0.75968992248062017,156.5,121.5,177.5,147.5
66,0.61199999999999999,0.008426356589147279,-0.046511627906976744,0.59757364341085273,0.75968992248062017,178.5,121.5,197.5,147.5
67,0.61199999999999999,0.011426356589147318,-0.046511627906976744,0.60057364341085273,0.75968992248062017,18.5,40.5,37.5,66.5
68,0.61199999999999999,0.0064263565891473145,-0.046511627906976744,0.59557364341085273,0.75968992248062017,38.5,40.5,57.5,66.5
69,0.61199999999999999,0.045434108527131797,-0.046511627906976744,0.57256589147286818,0.75968992248062017,0.5,40.5,17.5,66.5
70,0.61199999999999999,0.048434108527131793,-0.046511627906976744,0.57556589147286819,0.75968992248062017,58.5,40.5,75.5,66.5
71,0.61199999999999999,0.007426356589147318,-0.046511627906976744,0.59657364341085273,0.75968992248062017,176.5,67.5,195.5,93.5
72,0.61199999999999999,0.026930232558139568,-0.046511627906976744,0.58506976744186046,0.75968992248062017,157.5,67.5,175.5,93.5
73,0.61199999999999999,0.026930232558139536,-0.046511627906976744,0.58506976744186046,0.75968992248062017,138.5,67.5,156.5,93.5
74,0.61199999999999999,0.024426356589147317,-0.046511627906976744,0.61357364341085274,0.75968992248062017,118.5,67.5,137.5,93.5
75,0.61199999999999999,0.035926356589147314,-0.046511627906976744,0.6250736434108527,0.75968992248062017,98.5,67.5,117.5,93.5
